CUSTOMER_ID,RECENCY,FREQUENCY,MONETARY,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,CUSTOMER_SEGMENT
15448,312,2,788.81,2,2,3,Lost Customers
13598,47,5,789.59,4,4,3,Loyal Customers
16472,434,2,789.6,1,2,3,Lost Customers
16759,7,3,789.79,5,3,3,Potential Loyalists
12923,64,3,789.87,3,3,3,Regular Customers
13016,73,3,789.89,3,3,3,Regular Customers
13484,241,3,790.72,2,3,3,At Risk
14976,57,7,790.86,4,4,3,Loyal Customers
16250,261,3,791.38,2,3,3,At Risk
14022,225,2,792.15,2,2,3,Lost Customers
13296,137,6,792.51,3,4,3,Loyal Customers
16679,366,3,793.06,2,3,3,At Risk
18034,21,3,793.7,4,3,3,Potential Loyalists
14690,44,4,794.33,4,4,3,Loyal Customers
17212,253,3,794.41,2,3,3,At Risk
16961,116,3,794.56,3,3,3,Regular Customers
13336,77,1,795.12,3,1,3,Regular Customers
16720,26,3,795.48,4,3,3,Potential Loyalists
15872,14,4,795.68,5,4,3,Loyal Customers
15396,112,2,796.38,3,2,3,Regular Customers
16155,381,5,796.9,2,4,3,At Risk
15637,52,5,797.59,4,4,3,Loyal Customers
17281,374,6,797.85,2,4,3,At Risk
15309,610,4,797.96,1,3,3,At Risk
13389,11,3,797.96,5,3,3,Potential Loyalists
17801,451,3,798.33,1,3,3,At Risk
16438,5,5,798.35,5,4,3,Loyal Customers
16952,109,5,798.78,3,4,3,Loyal Customers
13041,450,4,799.13,1,3,3,At Risk
17255,40,4,799.13,4,4,3,Loyal Customers
13720,116,4,799.9,3,4,3,Loyal Customers
13980,60,5,799.92,3,4,3,Loyal Customers
17023,417,3,800.18,1,3,3,At Risk
13415,472,4,800.67,1,3,3,At Risk
16127,39,2,801.31,4,3,3,Potential Loyalists
16806,103,4,801.49,3,4,3,Loyal Customers
18265,72,2,801.51,3,2,3,Regular Customers
15831,58,3,801.76,4,3,3,Potential Loyalists
15921,172,4,802.11,3,4,3,Loyal Customers
18248,122,2,804.02,3,2,3,Regular Customers
12632,520,2,804.88,1,2,3,Lost Customers
12797,365,2,806.11,2,2,3,Lost Customers
15952,33,4,806.57,4,3,3,Potential Loyalists
17495,7,3,806.72,5,3,3,Potential Loyalists
15533,19,3,807.57,4,3,3,Potential Loyalists
17817,4,6,807.85,5,4,3,Loyal Customers
17114,5,8,808.62,5,4,3,Loyal Customers
13045,99,3,808.92,3,3,3,Regular Customers
16958,435,1,809.44,1,1,3,Lost Customers
13637,52,3,810.5,4,3,3,Potential Loyalists
16624,80,2,810.57,3,2,3,Regular Customers
17251,362,3,812.43,2,3,3,At Risk
17194,273,3,812.5,2,3,3,At Risk
18084,16,3,812.93,5,3,3,Potential Loyalists
15644,166,4,813,3,4,3,Loyal Customers
16621,51,4,813.48,4,3,3,Potential Loyalists
16658,368,6,814.07,2,4,3,At Risk
14624,57,6,814.07,4,4,3,Loyal Customers
12763,138,2,814.16,3,2,3,Regular Customers
13811,183,3,814.5,3,3,3,Regular Customers
14656,169,5,814.65,3,4,3,Loyal Customers
16460,28,3,814.72,4,3,3,Potential Loyalists
15399,1,3,815.77,5,3,3,Potential Loyalists
13514,73,4,815.9,3,4,3,Loyal Customers
14872,483,3,816.6,1,3,3,At Risk
14890,253,3,817.25,2,3,3,At Risk
13595,516,3,818.22,1,3,3,At Risk
13612,632,1,818.29,1,2,3,Lost Customers
17683,385,3,819.01,2,3,3,At Risk
16135,262,2,819.45,2,2,3,Lost Customers
17952,378,4,819.61,2,3,3,At Risk
15314,199,3,820.45,2,3,3,At Risk
13893,297,1,821.1,2,1,3,Lost Customers
16680,43,3,821.45,4,3,3,Potential Loyalists
16164,17,3,822.48,5,3,3,Potential Loyalists
15847,38,5,822.57,4,4,3,Loyal Customers
15137,520,2,823.4,1,2,3,Lost Customers
14260,471,3,824.28,1,3,3,At Risk
13513,126,3,824.59,3,3,3,Regular Customers
17880,364,3,824.92,2,3,3,At Risk
15006,51,2,825.14,4,3,3,Potential Loyalists
16869,22,4,825.42,4,3,3,Potential Loyalists
16494,296,1,826.53,2,1,3,Lost Customers
12781,63,2,826.74,3,2,3,Regular Customers
12461,94,2,826.88,3,2,3,Regular Customers
12792,256,2,827.01,2,2,3,Lost Customers
16246,459,2,827.25,1,2,3,Lost Customers
15945,365,4,827.27,2,3,3,At Risk
17045,113,5,827.68,3,4,3,Loyal Customers
13681,17,4,827.83,5,4,3,Loyal Customers
15617,396,3,828.55,2,3,3,At Risk
12953,9,2,828.81,5,2,3,Potential Loyalists
16469,23,5,828.91,4,4,3,Loyal Customers
13544,39,6,829,4,4,3,Loyal Customers
12730,521,1,829.25,1,2,3,Lost Customers
14851,23,3,829.41,4,3,3,Potential Loyalists
17003,402,4,830.16,2,3,3,At Risk
15759,218,7,830.93,2,4,3,At Risk
15766,64,3,831.06,3,3,3,Regular Customers
13175,582,2,831.45,1,3,3,At Risk
12903,428,1,833.53,1,1,3,Lost Customers
16644,177,2,833.78,3,2,3,Regular Customers
15190,434,1,834.44,1,1,3,Lost Customers
16737,53,2,835.2,4,2,3,Potential Loyalists
14556,596,3,835.34,1,3,3,At Risk
13386,414,2,835.46,1,2,3,Lost Customers
16747,37,2,836.06,4,3,3,Potential Loyalists
13795,388,4,836.3,2,3,3,At Risk
14929,32,2,836.69,4,2,3,Potential Loyalists
15832,254,1,836.79,2,1,3,Lost Customers
14037,176,6,836.95,3,4,3,Loyal Customers
16264,438,2,837.53,1,2,3,Lost Customers
17332,528,5,838.27,1,4,3,At Risk
13940,17,4,839.14,5,4,3,Loyal Customers
18247,414,3,839.73,1,3,3,At Risk
13169,63,3,840.08,3,3,3,Regular Customers
12891,185,11,840.5,3,5,3,Loyal Customers
14862,25,2,841.2,4,2,3,Potential Loyalists
16810,192,2,842.04,2,2,3,Lost Customers
17638,647,2,842.4,1,2,3,Lost Customers
16846,50,3,842.41,4,3,3,Potential Loyalists
16344,158,4,842.42,3,3,3,Regular Customers
15070,372,3,843.25,2,3,3,At Risk
14922,393,2,843.74,2,3,3,At Risk
16500,4,9,843.91,5,5,3,Loyal Customers
18078,217,4,844.6,2,4,3,At Risk
14803,162,3,845.55,3,3,3,Regular Customers
14087,2,3,846.22,5,3,3,Potential Loyalists
13970,386,2,846.55,2,3,3,At Risk
16924,21,3,846.75,4,3,3,Potential Loyalists
13487,57,5,846.87,4,4,3,Loyal Customers
13221,240,2,847.41,2,3,3,At Risk
14202,381,3,847.76,2,3,3,At Risk
15784,467,2,848.33,1,2,3,Lost Customers
15264,64,2,848.4,3,2,3,Regular Customers
12713,0,1,848.55,5,1,3,Regular Customers
16798,554,3,848.71,1,3,3,At Risk
18108,254,3,848.81,2,3,3,At Risk
16020,16,3,851.01,5,3,3,Potential Loyalists
13479,200,4,851.37,2,3,3,At Risk
17674,74,2,851.7,3,2,3,Regular Customers
12696,434,2,851.91,1,2,3,Lost Customers
16070,22,2,852.15,4,2,3,Potential Loyalists
15266,338,5,852.21,2,4,3,At Risk
17349,179,5,852.25,3,4,3,Loyal Customers
16877,12,6,853.72,5,4,3,Loyal Customers
14873,210,2,854.13,2,3,3,At Risk
13945,394,2,854.15,2,3,3,At Risk
12878,236,2,854.99,2,3,3,At Risk
13991,12,6,855.97,5,4,3,Loyal Customers
17161,444,1,856.01,1,1,3,Lost Customers
15287,22,5,856.03,4,4,3,Loyal Customers
12440,462,2,859.2,1,2,3,Lost Customers
17064,58,3,859.35,4,3,3,Potential Loyalists
14372,443,2,860.08,1,2,3,Lost Customers
13339,200,1,860.12,2,1,3,Lost Customers
12794,53,2,860.41,4,2,3,Potential Loyalists
15012,53,3,860.62,4,3,3,Potential Loyalists
12787,9,4,862.18,5,3,3,Potential Loyalists
15483,161,10,862.2,3,5,3,Loyal Customers
16668,15,13,862.42,5,5,3,Loyal Customers
15870,32,4,862.61,4,3,3,Potential Loyalists
13891,378,3,863.56,2,3,3,At Risk
14600,305,2,865.17,2,2,3,Lost Customers
13922,351,3,865.2,2,3,3,At Risk
16567,194,2,865.6,2,2,3,Lost Customers
17358,303,5,866.05,2,4,3,At Risk
17167,379,3,867.11,2,3,3,At Risk
16357,33,4,868.37,4,3,3,Potential Loyalists
16948,138,7,868.77,3,4,3,Loyal Customers
14753,87,2,869.51,3,2,3,Regular Customers
13200,19,4,870.09,5,3,3,Potential Loyalists
15224,358,5,871.36,2,4,3,At Risk
17223,310,3,873.53,2,3,3,At Risk
15469,50,3,874.25,4,3,3,Potential Loyalists
16513,4,4,874.59,5,3,3,Potential Loyalists
14508,22,5,874.94,4,4,3,Loyal Customers
14681,71,6,875.15,3,4,3,Loyal Customers
18043,24,3,875.97,4,3,3,Potential Loyalists
13768,726,2,875.97,1,2,3,Lost Customers
14645,156,3,876.89,3,3,3,Regular Customers
15653,92,2,877.44,3,2,3,Regular Customers
14612,415,1,877.7,1,2,3,Lost Customers
14551,18,7,880.04,5,4,3,Loyal Customers
13937,169,2,880.13,3,2,3,Regular Customers
16677,411,2,880.62,1,2,3,Lost Customers
17361,49,5,880.64,4,4,3,Loyal Customers
12680,0,4,880.81,5,3,3,Potential Loyalists
18141,401,2,882.47,2,2,3,Lost Customers
13166,283,2,884.18,2,2,3,Lost Customers
17704,168,2,885.19,3,2,3,Regular Customers
14686,414,5,885.83,1,4,3,At Risk
16900,16,3,887.11,5,3,3,Potential Loyalists
17708,187,4,887.93,3,3,3,Regular Customers
17968,373,4,888.04,2,3,3,At Risk
16228,385,3,890.81,2,3,3,At Risk
15824,453,2,890.94,1,2,3,Lost Customers
14065,389,3,891.02,2,3,3,At Risk
15393,16,5,891.34,5,4,3,Loyal Customers
17155,17,7,892.46,5,4,3,Loyal Customers
12772,59,1,892.47,3,1,3,Regular Customers
15066,53,1,893.59,4,1,3,Regular Customers
13569,17,4,893.78,5,4,3,Loyal Customers
13996,386,2,895.76,2,3,3,At Risk
16784,19,5,896.53,4,4,3,Loyal Customers
15992,3,3,896.6,5,3,3,Potential Loyalists
16361,9,4,896.66,5,3,3,Potential Loyalists
17537,29,2,897.62,4,2,3,Potential Loyalists
15710,417,1,898.87,1,2,3,Lost Customers
16834,227,2,898.96,2,3,3,At Risk
16442,1,5,899.47,5,4,3,Loyal Customers
12945,288,2,900.11,2,2,3,Lost Customers
17226,308,3,900.12,2,3,3,At Risk
15900,23,4,900.4,4,3,3,Potential Loyalists
17566,8,2,901.21,5,2,3,Potential Loyalists
17480,77,2,902.03,3,2,3,Regular Customers
17382,65,8,902.28,3,4,3,Loyal Customers
17176,201,3,902.32,2,3,3,At Risk
17746,240,4,904.18,2,4,3,At Risk
15180,367,3,904.43,2,3,3,At Risk
13255,9,3,904.46,5,3,3,Potential Loyalists
12808,36,5,906.1,4,4,3,Loyal Customers
14969,703,1,906.23,1,2,3,Lost Customers
14714,24,4,906.24,4,3,3,Potential Loyalists
14729,373,3,907.38,2,3,3,At Risk
15097,4,3,908.35,5,3,3,Potential Loyalists
13038,80,3,908.46,3,3,3,Regular Customers
13548,96,3,908.99,3,3,3,Regular Customers
15511,11,5,909.23,5,4,3,Loyal Customers
16411,19,4,910.19,5,3,3,Potential Loyalists
16138,378,3,910.35,2,3,3,At Risk
15919,19,2,910.61,4,2,3,Potential Loyalists
14133,129,4,911.14,3,3,3,Regular Customers
14289,8,6,911.26,5,4,3,Loyal Customers
15244,65,3,912.08,3,3,3,Regular Customers
14359,19,3,912.18,4,3,3,Potential Loyalists
15364,95,2,913.19,3,2,3,Regular Customers
12940,54,2,913.54,4,2,3,Potential Loyalists
16216,267,1,914.93,2,1,3,Lost Customers
14141,2,4,915.13,5,3,3,Potential Loyalists
14839,418,3,915.28,1,3,3,At Risk
14176,297,5,916.01,2,4,3,At Risk
13573,50,6,916.47,4,4,3,Loyal Customers
14549,311,4,916.55,2,3,3,At Risk
14423,218,3,916.61,2,3,3,At Risk
14015,52,1,917.34,4,1,3,Regular Customers
14061,507,3,917.43,1,3,3,At Risk
12368,628,1,917.7,1,1,3,Lost Customers
14342,21,6,918.44,4,4,3,Loyal Customers
15542,512,3,918.45,1,3,3,At Risk
16387,322,5,918.55,2,4,3,At Risk
17760,21,6,918.93,4,4,3,Loyal Customers
15304,60,9,919.55,3,5,3,Loyal Customers
13872,527,3,919.57,1,3,3,At Risk
13075,129,1,919.61,3,1,3,Regular Customers
14568,435,1,919.7,1,1,3,Lost Customers
12998,492,3,920.08,1,3,3,At Risk
14272,73,4,920.81,3,4,3,Loyal Customers
12638,33,2,921.49,4,2,3,Potential Loyalists
13934,263,1,922.1,2,1,3,Lost Customers
13122,94,2,922.39,3,2,3,Regular Customers
15654,9,2,922.53,5,2,3,Potential Loyalists
17322,376,5,922.59,2,4,3,At Risk
13034,54,3,922.68,4,3,3,Potential Loyalists
16643,245,2,923.11,2,2,3,Lost Customers
17143,417,2,924.11,1,3,3,At Risk
14128,60,3,924.21,3,3,3,Regular Customers
17864,12,5,924.32,5,4,3,Loyal Customers
13805,52,2,924.6,4,3,3,Potential Loyalists
12745,486,3,925.41,1,3,3,At Risk
16975,423,3,926.12,1,3,3,At Risk
17805,73,2,927.03,3,2,3,Regular Customers
15243,74,2,927.28,3,2,3,Regular Customers
13288,443,5,927.61,1,4,3,At Risk
14338,161,3,928.1,3,3,3,Regular Customers
16034,196,6,928.72,2,4,3,At Risk
15957,31,3,930.1,4,3,3,Potential Loyalists
14924,245,3,931.01,2,3,3,At Risk
13465,446,2,931.12,1,2,3,Lost Customers
12396,674,1,931.43,1,2,3,Lost Customers
18133,212,1,931.5,2,1,3,Lost Customers
18154,3,5,932.6,5,4,3,Loyal Customers
16657,9,4,933.62,5,3,3,Potential Loyalists
15792,399,2,933.84,2,2,3,Lost Customers
16781,372,2,934.25,2,2,3,Lost Customers
14140,3,2,935.05,5,2,3,Potential Loyalists
17472,191,4,935.1,2,3,3,At Risk
17020,542,2,935.62,1,2,3,Lost Customers
14605,374,4,937.16,2,3,3,At Risk
17527,53,4,939.37,4,3,3,Potential Loyalists
16109,218,3,939.48,2,3,3,At Risk
13936,179,3,939.66,3,3,3,Regular Customers
15107,311,9,940.35,2,5,3,At Risk
15576,37,1,940.67,4,1,3,Regular Customers
13416,43,3,940.8,4,3,3,Potential Loyalists
17363,395,3,940.86,2,3,3,At Risk
14326,242,3,940.98,2,3,3,At Risk
18156,12,2,941.17,5,2,3,Potential Loyalists
15385,40,3,942.08,4,3,3,Potential Loyalists
12942,131,3,942.65,3,3,3,Regular Customers
16199,392,7,942.75,2,4,3,At Risk
13261,268,2,944.1,2,2,3,Lost Customers
16204,23,3,944.24,4,3,3,Potential Loyalists
18217,29,4,945.04,4,3,3,Potential Loyalists
15707,35,4,945.58,4,3,3,Potential Loyalists
17604,217,6,945.93,2,4,3,At Risk
16146,157,4,946.38,3,3,3,Regular Customers
17356,311,5,946.47,2,4,3,At Risk
16861,59,5,946.59,3,4,3,Loyal Customers
16136,59,4,946.8,3,3,3,Regular Customers
16362,32,6,946.94,4,4,3,Loyal Customers
12355,214,2,947.61,2,2,3,Lost Customers
15723,364,4,947.65,2,3,3,At Risk
15787,26,3,948.05,4,3,3,Potential Loyalists
12874,385,2,948.42,2,3,3,At Risk
12822,70,2,948.88,3,2,3,Regular Customers
15177,425,1,948.93,1,1,3,Lost Customers
13636,36,5,949.12,4,4,3,Loyal Customers
13046,30,3,949.25,4,3,3,Potential Loyalists
12767,375,1,949.82,2,1,3,Lost Customers
17955,198,6,949.9,2,4,3,At Risk
14615,394,5,951.76,2,4,3,At Risk
12414,217,6,952.41,2,4,3,At Risk
18001,12,6,953.84,5,4,3,Loyal Customers
15835,44,4,954.09,4,4,3,Loyal Customers
15430,467,2,954.75,1,2,3,Lost Customers
12505,408,1,955.2,2,2,3,Lost Customers
16947,235,5,955.21,2,4,3,At Risk
12990,31,7,955.5,4,4,3,Loyal Customers
16141,88,2,955.94,3,2,3,Regular Customers
17172,78,3,956.57,3,3,3,Regular Customers
17080,22,7,957.53,4,4,3,Loyal Customers
17516,15,6,957.55,5,4,3,Loyal Customers
17298,101,5,957.56,3,4,3,Loyal Customers
12697,28,3,957.59,4,3,3,Potential Loyalists
17189,106,5,957.63,3,4,3,Loyal Customers
14958,147,6,957.94,3,4,3,Loyal Customers
18192,71,1,957.97,3,1,3,Regular Customers
12675,553,2,958.5,1,2,3,Lost Customers
12588,39,4,958.78,4,3,3,Potential Loyalists
14437,365,5,958.84,2,4,3,At Risk
14629,4,2,959.01,5,2,3,Potential Loyalists
16518,61,4,959.37,3,3,3,Regular Customers
14994,382,5,960.63,2,4,3,At Risk
17544,390,3,960.69,2,3,3,At Risk
15156,1,3,961.49,5,3,3,Potential Loyalists
15268,478,3,961.9,1,3,3,At Risk
17081,25,6,964.39,4,4,3,Loyal Customers
16763,198,2,964.7,2,3,3,At Risk
12550,79,1,964.83,3,1,3,Regular Customers
15084,379,2,965.2,2,2,3,Lost Customers
13204,731,1,966.66,1,1,3,Lost Customers
15907,3,3,967.45,5,3,3,Potential Loyalists
13223,200,6,969.12,2,4,3,At Risk
15208,1,6,970.52,5,4,3,Loyal Customers
17100,18,2,971.74,5,2,3,Potential Loyalists
14350,274,3,972.03,2,3,3,At Risk
12525,498,3,973.73,1,3,3,At Risk
17958,116,2,973.88,3,2,3,Regular Customers
12994,4,3,974.42,5,3,3,Potential Loyalists
15449,26,3,974.52,4,3,3,Potential Loyalists
15646,157,5,974.61,3,4,3,Loyal Customers
15165,373,1,975.5,2,1,3,Lost Customers
15406,31,4,975.87,4,3,3,Potential Loyalists
15247,122,3,976.06,3,3,3,Regular Customers
17123,161,3,977.17,3,3,3,Regular Customers
14454,376,5,977.3,2,4,3,At Risk
15132,18,5,977.93,5,4,3,Loyal Customers
17221,7,5,978.52,5,4,3,Loyal Customers
13350,16,2,979.12,5,3,3,Potential Loyalists
17369,455,1,979.2,1,1,3,Lost Customers
14230,435,3,979.8,1,3,3,At Risk
12543,448,1,980.25,1,1,3,Lost Customers
12541,29,3,981.18,4,3,3,Potential Loyalists
14138,1,2,982.38,5,3,3,Potential Loyalists
15109,245,3,983.1,2,3,3,At Risk
14142,373,2,983.15,2,2,3,Lost Customers
17144,1,2,984.57,5,3,3,Potential Loyalists
16254,378,3,985.14,2,3,3,At Risk
13439,255,3,986.61,2,3,3,At Risk
16661,540,4,986.63,1,4,3,At Risk
16376,8,2,987.01,5,2,3,Potential Loyalists
18237,2,5,987.1,5,4,3,Loyal Customers
16130,422,4,987.48,1,3,3,At Risk
15176,667,1,988.04,1,1,3,Lost Customers
15973,366,3,988.44,2,3,3,At Risk
13245,50,2,989.22,4,3,3,Potential Loyalists
13559,512,2,990,1,2,3,Lost Customers
14223,92,3,991.13,3,3,3,Regular Customers
16009,22,4,992.71,4,4,3,Loyal Customers
13292,38,5,994.51,4,4,3,Loyal Customers
16699,380,7,994.6,2,4,3,At Risk
17883,3,7,995.85,5,4,3,Loyal Customers
13965,476,3,996.61,1,3,3,At Risk
12722,85,4,997.63,3,3,3,Regular Customers
18006,23,4,997.86,4,3,3,Potential Loyalists
17631,1,7,998.49,5,4,3,Loyal Customers
16863,31,3,998.52,4,3,3,Potential Loyalists
17205,53,3,999.35,4,3,3,Potential Loyalists
12413,66,4,999.45,3,4,3,Loyal Customers
13005,173,4,999.68,3,4,3,Loyal Customers
18143,116,2,1000.16,3,2,3,Regular Customers
15508,189,6,1000.27,2,4,3,At Risk
12545,75,2,1000.39,3,2,3,Regular Customers
14255,546,1,1000.63,1,1,3,Lost Customers
17464,158,3,1000.94,3,3,3,Regular Customers
13857,393,6,1001.01,2,4,3,At Risk
16122,73,6,1001.34,3,4,3,Loyal Customers
16535,5,3,1001.59,5,3,3,Potential Loyalists
17237,11,4,1002.08,5,4,3,Loyal Customers
12446,57,1,1002.31,4,1,3,Regular Customers
14157,19,5,1002.78,4,4,3,Loyal Customers
17987,185,5,1003.64,3,4,3,Loyal Customers
18160,57,3,1003.88,4,3,3,Potential Loyalists
15363,372,2,1004.11,2,2,3,Lost Customers
14214,30,5,1004.38,4,4,3,Loyal Customers
17329,14,5,1004.43,5,4,3,Loyal Customers
13549,25,8,1005.8,4,4,3,Loyal Customers
13427,19,6,1006.53,5,4,3,Loyal Customers
12703,71,4,1006.53,3,3,3,Regular Customers
15771,604,3,1006.54,1,3,3,At Risk
13238,17,6,1006.63,5,4,3,Loyal Customers
13429,10,4,1006.8,5,4,3,Loyal Customers
16287,169,5,1006.98,3,4,3,Loyal Customers
14510,375,3,1007.28,2,3,3,At Risk
12862,425,2,1008.32,1,3,3,At Risk
16572,127,3,1009.6,3,3,3,Regular Customers
13039,584,4,1010.73,1,4,3,At Risk
15713,143,4,1010.79,3,3,3,Regular Customers
16435,512,3,1011.57,1,3,3,At Risk
17197,29,1,1013.01,4,1,3,Regular Customers
15025,33,2,1013.09,4,2,3,Potential Loyalists
16451,87,3,1013.15,3,3,3,Regular Customers
15951,8,3,1013.17,5,3,3,Potential Loyalists
12642,25,3,1013.26,4,3,3,Potential Loyalists
13466,184,5,1013.35,3,4,3,Loyal Customers
12410,308,3,1013.71,2,3,3,At Risk
14953,25,4,1013.77,4,4,3,Loyal Customers
14355,365,3,1014.45,2,3,3,At Risk
16623,245,4,1015.24,2,4,3,At Risk
13867,31,3,1015.29,4,3,3,Potential Loyalists
17860,368,4,1015.54,2,3,3,At Risk
13333,411,3,1015.74,1,3,3,At Risk
17299,11,6,1016.08,5,4,3,Loyal Customers
16898,26,5,1016.37,4,4,3,Loyal Customers
13641,640,5,1016.47,1,4,3,At Risk
12652,331,2,1017.03,2,2,3,Lost Customers
15970,303,2,1017.32,2,2,3,Lost Customers
12793,334,3,1017.33,2,3,3,At Risk
12905,576,2,1018.42,1,2,3,Lost Customers
12828,2,6,1018.71,5,4,3,Loyal Customers
12403,49,2,1019.36,4,3,3,Potential Loyalists
18142,157,2,1019.52,3,2,3,Regular Customers
13376,99,3,1019.76,3,3,3,Regular Customers
12572,8,2,1020.42,5,2,3,Potential Loyalists
16568,427,2,1020.9,1,2,3,Lost Customers
17362,239,7,1024.04,2,4,3,At Risk
17310,387,2,1025.1,2,3,3,At Risk
13602,64,4,1025.17,3,3,3,Regular Customers
16160,65,2,1025.44,3,2,3,Regular Customers
17749,178,3,1026.18,3,3,3,Regular Customers
13956,5,5,1026.42,5,4,3,Loyal Customers
15887,406,3,1027.15,2,3,3,At Risk
16227,225,3,1027.22,2,3,3,At Risk
15104,196,2,1027.44,2,2,3,Lost Customers
16682,4,5,1028,5,4,3,Loyal Customers
15333,208,1,1028.56,2,1,3,Lost Customers
14932,365,2,1029.66,2,2,3,Lost Customers
16284,31,3,1029.77,4,3,3,Potential Loyalists
16198,75,2,1030.04,3,2,3,Regular Customers
16385,60,5,1030.61,3,4,3,Loyal Customers
13235,212,1,1031.07,2,1,3,Lost Customers
17405,1,3,1031.41,5,3,3,Potential Loyalists
13000,106,4,1032.5,3,4,3,Loyal Customers
14248,318,3,1032.95,2,3,3,At Risk
17724,71,3,1033,3,3,3,Regular Customers
17980,165,4,1033.42,3,4,3,Loyal Customers
12811,260,5,1033.9,2,4,3,At Risk
16441,67,5,1034.43,3,4,3,Loyal Customers
13258,11,5,1035.18,5,4,3,Loyal Customers
16787,397,4,1035.43,2,3,3,At Risk
16260,50,1,1035.45,4,1,3,Regular Customers
17926,133,5,1035.49,3,4,3,Loyal Customers
14902,25,3,1035.62,4,3,3,Potential Loyalists
17869,107,7,1036.16,3,4,3,Loyal Customers
12486,431,1,1037.28,1,1,3,Lost Customers
13873,119,8,1038.92,3,5,3,Loyal Customers
13613,452,5,1039.85,1,4,3,At Risk
16991,421,1,1041.21,1,2,3,Lost Customers
13359,63,2,1043.31,3,2,3,Regular Customers
17042,2,5,1044.38,5,4,3,Loyal Customers
14108,30,4,1044.96,4,3,3,Potential Loyalists
15091,67,3,1046.61,3,3,3,Regular Customers
17474,599,1,1047,1,2,3,Lost Customers
17578,218,7,1047.33,2,4,3,At Risk
15839,33,3,1048.49,4,3,3,Potential Loyalists
15464,338,1,1048.85,2,1,3,Lost Customers
17934,51,3,1049.15,4,3,3,Potential Loyalists
13775,590,1,1049.66,1,2,3,Lost Customers
14947,72,6,1049.79,3,4,3,Loyal Customers
15855,136,6,1052.72,3,4,3,Loyal Customers
15886,60,4,1052.87,3,3,3,Regular Customers
12580,246,2,1052.9,2,2,3,Lost Customers
12716,3,2,1053.49,5,2,3,Potential Loyalists
16728,46,4,1054.67,4,4,3,Loyal Customers
15977,17,2,1054.73,5,2,3,Potential Loyalists
15645,18,3,1055.17,5,3,3,Potential Loyalists
12791,373,6,1056.11,2,4,3,At Risk
14734,425,4,1056.42,1,4,3,At Risk
15407,33,4,1056.44,4,3,3,Potential Loyalists
17555,19,5,1057.74,5,4,3,Loyal Customers
15850,19,6,1058.72,4,4,3,Loyal Customers
18130,15,3,1059.39,5,3,3,Potential Loyalists
17421,386,3,1059.41,2,3,3,At Risk
16261,17,6,1059.45,5,4,3,Loyal Customers
17727,15,1,1060.25,5,1,3,Regular Customers
15706,63,4,1060.56,3,3,3,Regular Customers
15003,473,6,1060.7,1,4,3,At Risk
17616,173,4,1060.8,3,4,3,Loyal Customers
15026,80,5,1061.61,3,4,3,Loyal Customers
16903,29,3,1062.28,4,3,3,Potential Loyalists
14204,2,4,1062.96,5,3,3,Potential Loyalists
14411,310,1,1063,2,1,3,Lost Customers
12815,147,2,1063.46,3,2,3,Regular Customers
17849,218,8,1063.76,2,4,3,At Risk
12936,17,4,1063.9,5,4,3,Loyal Customers
15801,46,3,1063.95,4,3,3,Potential Loyalists
14488,67,1,1064.28,3,1,3,Regular Customers
15639,134,3,1065.08,3,3,3,Regular Customers
17277,227,2,1065.35,2,3,3,At Risk
14675,16,2,1066.9,5,2,3,Potential Loyalists
15626,74,3,1067.52,3,3,3,Regular Customers
17214,60,6,1069.12,3,4,3,Loyal Customers
12728,71,5,1070.17,3,4,3,Loyal Customers
17522,1,5,1070.71,5,4,3,Loyal Customers
14484,50,4,1070.98,4,3,3,Potential Loyalists
16593,50,8,1071.14,4,4,3,Loyal Customers
17854,185,6,1071.45,3,4,3,Loyal Customers
12801,500,1,1071.82,1,2,3,Lost Customers
15238,29,3,1071.99,4,3,3,Potential Loyalists
16884,37,4,1073.92,4,3,3,Potential Loyalists
15912,178,9,1074.7,3,5,3,Loyal Customers
16048,373,4,1075.23,2,3,3,At Risk
13959,79,6,1076.18,3,4,3,Loyal Customers
16071,44,4,1076.8,4,4,3,Loyal Customers
16642,4,3,1077.45,5,3,3,Potential Loyalists
16183,67,4,1077.81,3,3,3,Regular Customers
16231,379,4,1078.22,2,3,3,At Risk
13607,40,2,1078.31,4,3,3,Potential Loyalists
13656,164,4,1078.85,3,4,3,Loyal Customers
14352,157,4,1078.96,3,3,3,Regular Customers
15546,606,2,1079.1,1,3,3,At Risk
12354,232,1,1079.4,2,1,3,Lost Customers
13726,38,2,1079.66,4,3,3,Potential Loyalists
13727,28,8,1080.05,4,4,3,Loyal Customers
14561,75,3,1080.76,3,3,3,Regular Customers
13567,428,4,1083.69,1,3,3,At Risk
13467,10,2,1083.71,5,2,3,Potential Loyalists
17420,50,6,1084.43,4,4,3,Loyal Customers
14013,110,5,1084.57,3,4,3,Loyal Customers
16298,22,7,1085.7,4,4,3,Loyal Customers
14139,46,4,1086.8,4,4,3,Loyal Customers
15763,31,2,1086.92,4,2,3,Potential Loyalists
16188,44,5,1087.66,4,4,3,Loyal Customers
15535,173,6,1087.82,3,4,3,Loyal Customers
15254,127,3,1088.35,3,3,3,Regular Customers
14343,421,4,1088.91,1,3,3,At Risk
12534,130,1,1089.18,3,1,3,Regular Customers
13853,57,1,1090.14,4,1,3,Regular Customers
16211,88,3,1090.59,3,3,3,Regular Customers
