CUSTOMER_ID,LAST_PURCHASE_DATE,RECENCY_DAYS
16183,59:00.0,67
13344,45:00.0,67
16875,39:00.0,67
14333,38:00.0,67
14488,30:00.0,67
16774,41:00.0,67
15299,19:00.0,67
13431,49:00.0,67
14651,52:00.0,67
16441,48:00.0,67
14193,34:00.0,67
12637,46:00.0,67
13635,55:00.0,67
18116,00:00.0,67
15930,52:00.0,67
14644,30:00.0,67
15091,47:00.0,67
12886,09:00.0,67
15774,04:00.0,68
16591,43:00.0,68
15164,05:00.0,68
16667,26:00.0,68
14970,44:00.0,68
16693,10:00.0,68
15579,45:00.0,68
15321,40:00.0,70
12694,06:00.0,70
18053,05:00.0,70
13972,54:00.0,70
15185,06:00.0,70
18008,17:00.0,70
15834,41:00.0,70
14916,20:00.0,70
16404,55:00.0,70
16101,18:00.0,70
13095,03:00.0,70
14164,24:00.0,70
13347,28:00.0,70
13092,18:00.0,70
13764,03:00.0,70
17376,36:00.0,70
15593,46:00.0,70
12822,04:00.0,70
16613,52:00.0,70
12842,33:00.0,70
18204,44:00.0,71
12458,25:00.0,71
14305,29:00.0,71
15062,51:00.0,71
16589,50:00.0,71
16574,39:00.0,71
14681,52:00.0,71
16233,27:00.0,71
17905,33:00.0,71
17819,52:00.0,71
14475,46:00.0,71
12372,12:00.0,71
18235,27:00.0,71
13741,19:00.0,71
12718,38:00.0,71
15175,31:00.0,71
13503,23:00.0,71
16268,30:00.0,71
13886,17:00.0,71
13354,17:00.0,71
15030,50:00.0,71
17427,29:00.0,71
12728,31:00.0,71
18192,53:00.0,71
17894,23:00.0,71
17724,26:00.0,71
16650,51:00.0,71
13364,13:00.0,71
14409,18:00.0,71
17572,53:00.0,71
12703,52:00.0,71
14947,48:00.0,72
17950,18:00.0,72
17783,07:00.0,72
13321,24:00.0,72
16281,57:00.0,72
17370,14:00.0,72
15841,15:00.0,72
16690,02:00.0,72
18265,10:00.0,72
15036,42:00.0,72
15348,17:00.0,72
16909,45:00.0,72
13061,04:00.0,72
12393,41:00.0,72
13515,26:00.0,72
16182,23:00.0,72
18242,43:00.0,72
14109,18:00.0,72
14978,07:00.0,72
17513,42:00.0,72
13397,56:00.0,72
14609,54:00.0,72
16681,11:00.0,72
13505,56:00.0,72
13901,48:00.0,72
16321,55:00.0,72
14818,01:00.0,73
18278,58:00.0,73
13035,57:00.0,73
17061,24:00.0,73
16462,24:00.0,73
13514,39:00.0,73
17656,04:00.0,73
16122,34:00.0,73
13016,08:00.0,73
13979,32:00.0,73
15827,35:00.0,73
14272,08:00.0,73
16266,08:00.0,73
17788,09:00.0,73
16629,34:00.0,73
17805,49:00.0,73
15674,17:00.0,73
17591,42:00.0,73
16181,38:00.0,73
12455,31:00.0,73
12987,03:00.0,73
13555,36:00.0,73
14101,28:00.0,73
16383,45:00.0,74
16468,13:00.0,74
12412,16:00.0,74
13405,01:00.0,74
15626,03:00.0,74
13434,30:00.0,74
14473,10:00.0,74
13233,25:00.0,74
17674,35:00.0,74
12612,35:00.0,74
15243,12:00.0,74
13866,54:00.0,74
16603,06:00.0,74
13639,36:00.0,74
14908,56:00.0,74
12823,35:00.0,74
16778,48:00.0,74
17997,13:00.0,74
13927,00:00.0,74
15958,41:00.0,74
13390,38:00.0,74
12545,39:00.0,75
16342,36:00.0,75
13787,06:00.0,75
16480,40:00.0,75
14757,36:00.0,75
17506,39:00.0,75
17498,25:00.0,75
14152,54:00.0,75
15154,05:00.0,75
16198,58:00.0,75
13670,25:00.0,75
16689,39:00.0,75
18066,30:00.0,75
15366,01:00.0,75
14235,37:00.0,75
18155,32:00.0,75
14561,39:00.0,75
14806,32:00.0,75
15312,10:00.0,75
16594,08:00.0,75
15799,46:00.0,75
12348,13:00.0,75
17154,42:00.0,75
15549,22:00.0,77
17388,31:00.0,77
18189,40:00.0,77
15978,21:00.0,77
14652,21:00.0,77
15075,27:00.0,77
16978,50:00.0,77
16485,50:00.0,77
14014,18:00.0,77
16872,05:00.0,77
12516,13:00.0,77
13127,26:00.0,77
15475,20:00.0,77
17480,39:00.0,77
13336,05:00.0,77
15744,52:00.0,77
14880,42:00.0,77
15603,04:00.0,78
12930,18:00.0,78
14854,00:00.0,78
13279,24:00.0,78
15810,38:00.0,78
12425,31:00.0,78
13486,13:00.0,78
17079,34:00.0,78
12609,34:00.0,78
12739,00:00.0,78
15067,20:00.0,78
13220,38:00.0,78
16213,03:00.0,78
14038,37:00.0,78
13055,26:00.0,78
13529,15:00.0,78
16236,10:00.0,78
16735,49:00.0,78
17027,24:00.0,78
12854,15:00.0,78
16715,15:00.0,78
12579,15:00.0,78
17172,36:00.0,78
17311,11:00.0,78
12409,38:00.0,78
13519,24:00.0,78
17603,18:00.0,78
13320,07:00.0,78
14147,10:00.0,78
14356,18:00.0,79
17415,50:00.0,79
12550,35:00.0,79
17475,55:00.0,79
14951,15:00.0,79
13959,06:00.0,79
12604,08:00.0,79
13946,33:00.0,79
12390,33:00.0,79
12701,47:00.0,79
14887,32:00.0,79
12520,23:00.0,79
17731,02:00.0,79
16627,38:00.0,79
12435,06:00.0,79
16493,10:00.0,79
13908,49:00.0,79
14236,13:00.0,80
15341,40:00.0,80
16624,39:00.0,80
16584,45:00.0,80
16215,18:00.0,80
15026,52:00.0,80
16928,10:00.0,80
17873,41:00.0,80
13356,33:00.0,80
13038,37:00.0,80
16777,41:00.0,80
15888,30:00.0,80
18232,49:00.0,81
13562,51:00.0,81
13325,36:00.0,81
17628,21:00.0,81
13774,06:00.0,81
18017,15:00.0,81
16080,42:00.0,81
12527,55:00.0,81
15504,45:00.0,81
17058,13:00.0,81
12752,32:00.0,81
13228,28:00.0,81
16527,21:00.0,81
16906,49:00.0,81
12497,29:00.0,81
12379,09:00.0,81
18094,28:00.0,81
17848,49:00.0,81
15675,48:00.0,81
14934,10:00.0,81
13334,21:00.0,82
17802,56:00.0,82
15947,46:00.0,82
16370,55:00.0,82
13067,38:00.0,82
18194,29:00.0,82
13563,45:00.0,84
13141,54:00.0,84
14124,32:00.0,84
16573,13:00.0,84
16709,56:00.0,84
15523,29:00.0,84
16108,48:00.0,84
12871,07:00.0,84
16878,39:00.0,84
15975,33:00.0,84
12434,38:00.0,84
15410,47:00.0,84
15099,13:00.0,84
17786,51:00.0,85
15417,26:00.0,85
17594,34:00.0,85
12722,50:00.0,85
17333,11:00.0,85
14557,48:00.0,85
17047,27:00.0,85
17846,20:00.0,85
15205,36:00.0,85
12995,44:00.0,85
17898,56:00.0,85
14894,51:00.0,85
13539,18:00.0,85
15322,34:00.0,85
15466,08:00.0,85
17002,40:00.0,85
13662,04:00.0,85
13134,35:00.0,85
13518,29:00.0,85
18173,26:00.0,86
17640,13:00.0,86
13877,49:00.0,86
14660,34:00.0,86
12756,31:00.0,86
17347,12:00.0,86
14177,11:00.0,86
12566,30:00.0,86
17033,34:00.0,86
16745,58:00.0,86
16036,53:00.0,87
16098,59:00.0,87
16229,16:00.0,87
18251,03:00.0,87
16451,17:00.0,87
14163,18:00.0,87
17037,49:00.0,87
15343,55:00.0,87
14753,50:00.0,87
16959,03:00.0,87
15201,53:00.0,87
15216,41:00.0,87
14500,45:00.0,88
12884,10:00.0,88
15764,58:00.0,88
16141,11:00.0,88
17433,24:00.0,88
16984,43:00.0,88
14307,38:00.0,88
15980,41:00.0,88
13375,19:00.0,88
16475,37:00.0,88
15996,14:00.0,88
17919,41:00.0,88
15673,12:00.0,88
16209,58:00.0,88
16211,11:00.0,88
12924,55:00.0,88
18255,16:00.0,89
15035,08:00.0,89
15939,30:00.0,89
14212,45:00.0,89
13611,51:00.0,89
18215,05:00.0,89
14837,58:00.0,89
13372,46:00.0,89
13124,45:00.0,89
16384,19:00.0,89
16796,01:00.0,89
12965,31:00.0,89
15636,17:00.0,89
12635,04:00.0,89
16723,01:00.0,91
16027,47:00.0,91
13441,38:00.0,91
15652,22:00.0,91
14414,09:00.0,91
14628,58:00.0,91
12535,48:00.0,91
14915,34:00.0,91
15885,43:00.0,92
13244,46:00.0,92
13848,58:00.0,92
15400,57:00.0,92
13249,26:00.0,92
14223,38:00.0,92
18222,45:00.0,92
14410,08:00.0,92
13889,13:00.0,92
13814,48:00.0,92
12592,04:00.0,92
15653,49:00.0,92
15198,42:00.0,92
15488,11:00.0,92
16031,07:00.0,92
13330,27:00.0,92
13925,47:00.0,92
15071,43:00.0,93
13210,18:00.0,93
16828,10:00.0,93
18093,43:00.0,93
17460,04:00.0,94
15462,11:00.0,94
17339,29:00.0,94
13158,58:00.0,94
16400,27:00.0,94
13122,53:00.0,94
12461,57:00.0,94
14208,48:00.0,94
16175,32:00.0,94
13130,30:00.0,94
17560,18:00.0,94
13748,45:00.0,95
12816,41:00.0,95
16551,38:00.0,95
13851,36:00.0,95
16172,22:00.0,95
13744,19:00.0,95
14565,07:00.0,95
13931,12:00.0,95
15491,56:00.0,95
18196,22:00.0,95
12616,17:00.0,95
12502,52:00.0,95
15364,46:00.0,95
15307,38:00.0,95
17309,20:00.0,95
12422,48:00.0,95
13192,13:00.0,95
16820,06:00.0,95
16761,15:00.0,96
12710,00:00.0,96
12851,41:00.0,96
17229,56:00.0,96
17774,49:00.0,96
17050,48:00.0,96
14965,20:00.0,96
13240,08:00.0,96
17722,22:00.0,96
13548,50:00.0,96
14436,13:00.0,98
18027,38:00.0,98
14463,20:00.0,98
14171,43:00.0,98
18087,12:00.0,98
14276,45:00.0,98
14420,07:00.0,99
16456,50:00.0,99
13376,16:00.0,99
13470,57:00.0,99
15829,45:00.0,99
16808,34:00.0,99
13099,40:00.0,99
13631,57:00.0,99
12436,09:00.0,99
13045,04:00.0,99
16780,09:00.0,100
16083,47:00.0,100
17320,31:00.0,100
16842,42:00.0,100
15596,55:00.0,100
15260,55:00.0,100
17588,37:00.0,100
16278,12:00.0,100
14513,25:00.0,100
16180,28:00.0,100
14078,16:00.0,101
17298,43:00.0,101
15866,09:00.0,101
12814,11:00.0,101
15569,15:00.0,103
13778,25:00.0,103
15095,01:00.0,103
16816,16:00.0,103
13301,25:00.0,103
15325,55:00.0,103
15625,21:00.0,103
14472,01:00.0,103
16806,27:00.0,103
17146,44:00.0,105
15074,45:00.0,105
14210,36:00.0,105
13489,16:00.0,105
16641,49:00.0,105
13003,50:00.0,105
15641,04:00.0,105
14687,59:00.0,106
18200,45:00.0,106
15263,26:00.0,106
12624,04:00.0,106
13000,43:00.0,106
17134,53:00.0,106
16429,54:00.0,106
14196,25:00.0,106
17189,39:00.0,106
16309,35:00.0,106
12715,22:00.0,106
17844,27:00.0,106
15663,50:00.0,106
16503,46:00.0,106
14055,04:00.0,106
16093,09:00.0,106
14314,39:00.0,106
14973,51:00.0,107
17869,16:00.0,107
15800,23:00.0,107
16340,53:00.0,107
14407,02:00.0,107
15812,19:00.0,107
14875,20:00.0,107
13411,57:00.0,107
12649,41:00.0,107
17268,06:00.0,107
17256,30:00.0,107
14930,31:00.0,108
13593,35:00.0,108
13140,33:00.0,108
17242,55:00.0,108
18018,37:00.0,108
16550,12:00.0,108
13425,13:00.0,108
12593,43:00.0,108
14364,01:00.0,108
14523,13:00.0,108
12363,18:00.0,109
14045,27:00.0,109
14265,32:00.0,109
16952,03:00.0,109
13933,03:00.0,109
17585,30:00.0,109
17083,43:00.0,109
14460,19:00.0,110
17029,06:00.0,110
15313,02:00.0,110
14013,01:00.0,110
16536,54:00.0,110
14224,24:00.0,110
14566,05:00.0,110
14246,50:00.0,110
15938,56:00.0,112
17747,13:00.0,112
14745,05:00.0,112
12418,08:00.0,112
13242,53:00.0,112
12968,44:00.0,112
15396,56:00.0,112
14772,04:00.0,112
16419,33:00.0,112
12513,51:00.0,112
13027,39:00.0,113
15232,27:00.0,113
12688,49:00.0,113
16582,02:00.0,113
12729,40:00.0,113
15797,04:00.0,113
15472,17:00.0,113
17742,28:00.0,113
13273,02:00.0,113
17045,09:00.0,113
17398,48:00.0,114
16092,46:00.0,114
16755,21:00.0,114
18073,02:00.0,114
15541,58:00.0,114
15734,50:00.0,114
17070,01:00.0,114
13655,25:00.0,114
14323,37:00.0,114
15122,48:00.0,114
14006,39:00.0,115
16927,10:00.0,115
14918,50:00.0,115
12641,26:00.0,115
15768,48:00.0,115
15002,44:00.0,115
16272,54:00.0,116
15624,38:00.0,116
16961,46:00.0,116
13720,46:00.0,116
17252,45:00.0,116
18143,07:00.0,116
17958,19:00.0,116
13799,07:00.0,116
16902,17:00.0,116
12758,22:00.0,116
13621,26:00.0,116
15480,32:00.0,116
14301,33:00.0,117
17048,49:00.0,117
15683,56:00.0,117
14406,54:00.0,119
12399,15:00.0,119
16317,46:00.0,119
17642,11:00.0,119
14855,02:00.0,119
13888,13:00.0,119
13873,08:00.0,119
15192,41:00.0,119
17122,33:00.0,119
16045,41:00.0,119
15689,37:00.0,119
13645,11:00.0,120
17248,34:00.0,120
15581,38:00.0,120
14346,47:00.0,120
13307,14:00.0,120
14024,30:00.0,121
17994,41:00.0,121
16292,24:00.0,121
13355,48:00.0,122
13162,59:00.0,122
14127,49:00.0,122
13217,32:00.0,122
15247,52:00.0,122
13280,14:00.0,122
18248,19:00.0,122
17331,55:00.0,123
17085,15:00.0,123
16788,53:00.0,123
13869,53:00.0,123
15985,31:00.0,123
13248,40:00.0,124
13752,16:00.0,124
14053,27:00.0,124
14331,17:00.0,124
14079,10:00.0,124
13082,16:00.0,126
16174,26:00.0,126
16302,44:00.0,126
13513,50:00.0,126
17400,38:00.0,126
17457,48:00.0,126
18099,52:00.0,127
12693,51:00.0,127
17723,37:00.0,127
15133,44:00.0,127
13218,59:00.0,127
13402,51:00.0,127
13791,44:00.0,127
17267,22:00.0,127
17692,01:00.0,127
14778,23:00.0,127
14344,51:00.0,127
16572,34:00.0,127
15254,04:00.0,127
12750,13:00.0,128
12643,56:00.0,128
16835,50:00.0,128
16324,58:00.0,128
18178,30:00.0,128
12917,42:00.0,128
15374,59:00.0,128
17429,22:00.0,128
14972,54:00.0,128
17514,45:00.0,128
17887,29:00.0,129
13850,04:00.0,129
12644,33:00.0,129
12378,34:00.0,129
17553,00:00.0,129
13075,19:00.0,129
14133,34:00.0,129
15342,19:00.0,129
17353,19:00.0,129
14076,19:00.0,129
17282,29:00.0,130
17053,23:00.0,130
17615,06:00.0,130
17941,30:00.0,130
14403,57:00.0,130
12534,26:00.0,130
15438,19:00.0,131
14885,05:00.0,131
17695,40:00.0,131
13722,44:00.0,131
13388,52:00.0,131
12942,39:00.0,131
17926,39:00.0,133
13414,45:00.0,133
15942,01:00.0,133
15149,58:00.0,133
15776,46:00.0,133
14143,48:00.0,133
15120,48:00.0,133
16147,57:00.0,133
18064,39:00.0,133
13106,12:00.0,133
16951,05:00.0,134
14002,55:00.0,134
12853,29:00.0,134
15245,56:00.0,134
15639,30:00.0,134
18151,35:00.0,134
15746,21:00.0,134
17931,33:00.0,134
15118,54:00.0,134
12453,08:00.0,134
12507,09:00.0,134
12743,21:00.0,134
18268,13:00.0,134
13730,35:00.0,135
15261,20:00.0,135
16447,45:00.0,135
16696,23:00.0,135
13194,01:00.0,135
13492,25:00.0,136
15855,20:00.0,136
17040,19:00.0,137
17693,48:00.0,137
14100,01:00.0,137
13296,46:00.0,137
15372,39:00.0,137
14692,08:00.0,137
17649,53:00.0,138
13802,54:00.0,138
13037,46:00.0,138
13116,33:00.0,138
17265,49:00.0,138
17935,18:00.0,138
17312,52:00.0,138
12763,12:00.0,138
16948,46:00.0,138
12864,03:00.0,138
12916,35:00.0,138
16305,18:00.0,138
16178,05:00.0,138
15704,35:00.0,140
18262,04:00.0,140
18146,08:00.0,140
16866,06:00.0,140
14259,44:00.0,141
15623,26:00.0,141
17660,37:00.0,141
15108,24:00.0,141
17694,00:00.0,141
16654,23:00.0,141
12510,15:00.0,142
12521,51:00.0,142
15802,38:00.0,142
16807,00:00.0,142
17866,07:00.0,142
17962,16:00.0,142
16112,28:00.0,143
12840,29:00.0,143
12875,30:00.0,143
15713,34:00.0,143
14117,49:00.0,143
12947,06:00.0,143
13564,33:00.0,144
14758,21:00.0,144
13821,49:00.0,144
16859,19:00.0,144
13967,02:00.0,145
16054,08:00.0,145
15716,59:00.0,145
17984,59:00.0,145
12833,46:00.0,145
17444,05:00.0,147
14958,20:00.0,147
17948,58:00.0,147
15004,05:00.0,147
14722,58:00.0,147
12815,21:00.0,147
14847,52:00.0,148
14461,11:00.0,148
15256,47:00.0,148
12915,34:00.0,148
14891,08:00.0,148
12405,52:00.0,148
17259,01:00.0,148
12653,41:00.0,148
15402,17:00.0,148
16998,44:00.0,149
15795,43:00.0,149
18121,53:00.0,149
13667,42:00.0,149
15895,27:00.0,149
13420,48:00.0,149
16450,47:00.0,149
14400,50:00.0,149
12669,54:00.0,150
14548,19:00.0,150
13678,14:00.0,151
15577,03:00.0,151
17337,55:00.0,151
14552,49:00.0,151
15045,33:00.0,151
13675,57:00.0,151
15265,46:00.0,151
13754,51:00.0,151
12717,47:00.0,151
17126,52:00.0,152
18024,40:00.0,152
17787,24:00.0,152
13955,19:00.0,154
15182,37:00.0,154
14264,20:00.0,154
16091,45:00.0,154
12648,55:00.0,154
14104,50:00.0,154
15920,31:00.0,154
18037,39:00.0,154
16398,16:00.0,154
14459,35:00.0,155
13291,36:00.0,155
18013,11:00.0,155
15512,20:00.0,155
13699,51:00.0,155
13583,40:00.0,155
14021,46:00.0,155
13302,56:00.0,155
12977,40:00.0,156
14645,15:00.0,156
15334,22:00.0,156
15889,10:00.0,156
16919,35:00.0,156
12450,41:00.0,156
16829,48:00.0,156
17440,54:00.0,156
13253,09:00.0,156
17341,33:00.0,156
14905,41:00.0,157
12980,34:00.0,157
16146,20:00.0,157
18203,07:00.0,157
15646,53:00.0,157
14352,41:00.0,157
18142,19:00.0,157
13338,06:00.0,157
13085,11:00.0,157
16338,56:00.0,157
17046,24:00.0,157
17464,19:00.0,158
15349,06:00.0,158
17765,41:00.0,158
16344,50:00.0,158
15007,00:00.0,159
17899,58:00.0,159
13833,27:00.0,159
17939,27:00.0,159
17781,00:00.0,159
17105,53:00.0,159
17123,47:00.0,161
14016,29:00.0,161
15483,07:00.0,161
14338,08:00.0,161
12922,35:00.0,161
17505,50:00.0,161
16498,07:00.0,161
12424,06:00.0,162
13745,43:00.0,162
15578,03:00.0,162
14803,58:00.0,162
14267,09:00.0,162
17891,08:00.0,162
17391,58:00.0,163
15537,10:00.0,163
17408,53:00.0,163
16801,33:00.0,163
14327,58:00.0,163
16553,42:00.0,163
16473,10:00.0,164
13656,31:00.0,164
14481,38:00.0,164
16545,37:00.0,164
14351,56:00.0,164
15146,09:00.0,164
15976,00:00.0,165
17980,01:00.0,165
17110,58:00.0,165
12493,17:00.0,165
13453,34:00.0,165
18193,58:00.0,165
14795,04:00.0,166
15644,54:00.0,166
12548,35:00.0,166
17969,00:00.0,166
15258,30:00.0,168
15665,57:00.0,168
17704,40:00.0,168
13856,03:00.0,168
13300,09:00.0,169
15130,15:00.0,169
16647,47:00.0,169
13929,26:00.0,169
14584,33:00.0,169
14656,51:00.0,169
17709,55:00.0,169
15379,13:00.0,169
15384,57:00.0,169
17630,58:00.0,169
16287,08:00.0,169
13937,35:00.0,169
16114,13:00.0,170
17877,00:00.0,170
16247,23:00.0,170
14998,30:00.0,170
14643,41:00.0,170
16214,30:00.0,170
15041,16:00.0,170
16526,02:00.0,171
15507,19:00.0,171
17960,15:00.0,171
15412,24:00.0,171
15076,23:00.0,172
17897,23:00.0,172
18260,37:00.0,172
15921,03:00.0,172
15016,06:00.0,172
15825,27:00.0,172
15280,14:00.0,172
16320,25:00.0,172
15700,53:00.0,172
15389,18:00.0,172
13568,42:00.0,173
13618,09:00.0,173
12837,07:00.0,173
15535,02:00.0,173
13005,53:00.0,173
16050,44:00.0,173
14162,36:00.0,173
16805,23:00.0,173
15909,38:00.0,173
16484,06:00.0,173
17616,11:00.0,173
18062,47:00.0,173
17879,36:00.0,173
14491,22:00.0,175
17204,46:00.0,175
17446,42:00.0,176
13951,43:00.0,176
16739,17:00.0,176
15585,38:00.0,176
16257,11:00.0,176
15219,57:00.0,176
13826,48:00.0,176
18168,21:00.0,176
12908,39:00.0,176
16276,34:00.0,176
14037,57:00.0,176
17536,23:00.0,177
12809,51:00.0,177
14222,42:00.0,177
18165,23:00.0,177
13343,24:00.0,177
16461,07:00.0,177
15574,01:00.0,177
16644,39:00.0,177
15912,29:00.0,178
17179,48:00.0,178
13476,00:00.0,178
17749,45:00.0,178
17349,29:00.0,179
12732,33:00.0,179
13663,44:00.0,179
14573,15:00.0,179
15069,16:00.0,179
17795,36:00.0,179
13080,59:00.0,179
13936,47:00.0,179
18281,53:00.0,180
14450,46:00.0,180
14823,12:00.0,180
13686,10:00.0,182
13533,54:00.0,182
15098,33:00.0,182
16581,05:00.0,182
17234,20:00.0,182
16614,36:00.0,182
13900,26:00.0,183
14231,05:00.0,183
16113,16:00.0,183
14241,46:00.0,183
13811,54:00.0,183
14501,02:00.0,183
15780,01:00.0,183
17409,36:00.0,184
16832,36:00.0,184
15609,00:00.0,184
16955,36:00.0,184
13466,39:00.0,184
12383,02:00.0,184
14622,42:00.0,184
13395,04:00.0,185
14867,39:00.0,185
17987,22:00.0,185
17124,02:00.0,185
14542,19:00.0,185
18072,44:00.0,185
17026,28:00.0,185
17854,21:00.0,185
14375,44:00.0,185
12891,31:00.0,185
17707,03:00.0,185
12868,42:00.0,185
17874,54:00.0,185
15852,22:00.0,186
12802,36:00.0,186
16611,46:00.0,186
16520,24:00.0,186
16849,16:00.0,186
15386,47:00.0,186
13682,06:00.0,187
16963,48:00.0,187
14512,39:00.0,187
17708,12:00.0,187
16883,51:00.0,187
12468,36:00.0,187
14682,12:00.0,187
12601,17:00.0,189
15508,43:00.0,189
16117,42:00.0,189
13294,54:00.0,189
15405,44:00.0,189
16230,06:00.0,189
13885,07:00.0,189
16967,24:00.0,189
16659,03:00.0,189
15658,22:00.0,190
17900,38:00.0,190
15918,42:00.0,190
17531,17:00.0,190
16529,23:00.0,190
14453,15:00.0,190
13062,12:00.0,191
14377,32:00.0,191
17472,57:00.0,191
15643,38:00.0,191
16424,40:00.0,191
13475,52:00.0,191
17454,58:00.0,192
16810,32:00.0,192
12790,14:00.0,192
18231,18:00.0,192
13070,45:00.0,192
16483,08:00.0,192
18190,48:00.0,192
13398,17:00.0,192
16889,05:00.0,194
15897,50:00.0,194
17051,13:00.0,194
12426,26:00.0,194
16567,57:00.0,194
17152,19:00.0,194
15925,35:00.0,194
12999,24:00.0,196
14625,32:00.0,196
16034,17:00.0,196
13135,52:00.0,196
14280,37:00.0,196
15104,29:00.0,196
14828,16:00.0,196
16275,41:00.0,196
16323,48:00.0,196
16356,51:00.0,197
12974,33:00.0,197
14816,16:00.0,197
16449,25:00.0,197
17550,09:00.0,197
16838,13:00.0,197
14740,17:00.0,197
12547,38:00.0,197
16448,28:00.0,198
14705,39:00.0,198
17955,00:00.0,198
17770,34:00.0,198
14985,29:00.0,198
16763,52:00.0,198
15882,35:00.0,198
14009,47:00.0,198
15042,25:00.0,199
17375,45:00.0,199
15314,39:00.0,199
18202,12:00.0,199
13223,03:00.0,200
14817,35:00.0,200
13737,32:00.0,200
17715,32:00.0,200
13479,45:00.0,200
13339,31:00.0,200
15724,40:00.0,201
14647,40:00.0,201
15705,37:00.0,201
15292,00:00.0,201
14195,29:00.0,201
17176,41:00.0,201
13227,47:00.0,201
16226,41:00.0,203
18048,58:00.0,203
17455,31:00.0,203
13243,14:00.0,203
13391,50:00.0,203
12897,13:00.0,204
13887,22:00.0,204
17871,32:00.0,204
15648,53:00.0,204
14896,20:00.0,204
12353,47:00.0,204
14442,36:00.0,204
17245,43:00.0,204
14620,58:00.0,205
13659,37:00.0,205
12690,09:00.0,205
13531,56:00.0,205
13572,59:00.0,205
17556,48:00.0,205
14320,24:00.0,206
17504,59:00.0,206
13976,13:00.0,206
15813,13:00.0,207
14888,58:00.0,207
14489,51:00.0,207
15333,27:00.0,208
14689,22:00.0,208
17263,32:00.0,208
12770,33:00.0,210
14873,52:00.0,210
12857,20:00.0,210
12590,52:00.0,211
12976,55:00.0,211
17970,03:00.0,211
14988,05:00.0,211
16943,57:00.0,211
13837,10:00.0,211
16244,18:00.0,211
16006,12:00.0,211
14000,50:00.0,211
12625,54:00.0,211
16116,01:00.0,211
18218,53:00.0,211
15729,36:00.0,212
17889,26:00.0,212
13052,12:00.0,212
15079,45:00.0,212
18133,14:00.0,212
15732,24:00.0,212
14920,32:00.0,212
13235,13:00.0,212
16431,09:00.0,213
15381,55:00.0,213
16306,12:00.0,213
17597,54:00.0,213
14288,22:00.0,213
15433,45:00.0,213
15063,25:00.0,213
13990,19:00.0,213
12355,49:00.0,214
14699,54:00.0,214
18120,45:00.0,214
16756,33:00.0,214
12821,51:00.0,214
12888,02:00.0,214
13561,39:00.0,215
13642,34:00.0,215
14161,41:00.0,215
15092,10:00.0,215
14353,06:00.0,215
17174,47:00.0,217
18078,32:00.0,217
12414,51:00.0,217
17604,43:00.0,217
15552,47:00.0,217
13952,00:00.0,217
15668,39:00.0,217
16319,27:00.0,217
15235,44:00.0,217
18227,23:00.0,217
13723,04:00.0,217
14393,16:00.0,218
16109,17:00.0,218
17849,46:00.0,218
16714,09:00.0,218
13711,31:00.0,218
14423,12:00.0,218
14340,44:00.0,218
16457,19:00.0,218
18239,38:00.0,218
14199,44:00.0,218
17578,38:00.0,218
13762,15:00.0,218
15759,13:00.0,218
16990,30:00.0,218
17374,05:00.0,218
14697,39:00.0,218
17646,17:00.0,219
14245,40:00.0,219
17394,22:00.0,219
13731,33:00.0,219
17443,47:00.0,219
16610,13:00.0,219
14149,44:00.0,220
17501,47:00.0,220
16055,26:00.0,220
16634,09:00.0,222
14304,50:00.0,222
15223,31:00.0,225
14022,39:00.0,225
14271,47:00.0,225
17991,58:00.0,225
13229,07:00.0,225
17893,50:00.0,225
16227,33:00.0,225
15210,11:00.0,225
15143,03:00.0,225
16965,08:00.0,226
15891,35:00.0,226
16698,52:00.0,226
17187,39:00.0,226
18220,03:00.0,226
12573,52:00.0,227
16823,00:00.0,227
17277,47:00.0,227
16834,37:00.0,227
18183,26:00.0,227
17670,12:00.0,227
12354,11:00.0,232
17718,39:00.0,232
16163,15:00.0,232
14770,21:00.0,232
12622,39:00.0,232
16587,51:00.0,232
12506,54:00.0,232
13482,03:00.0,232
17548,01:00.0,233
17120,21:00.0,233
13485,58:00.0,233
15517,02:00.0,233
14148,02:00.0,233
17946,00:00.0,233
15225,51:00.0,234
15717,21:00.0,234
14672,19:00.0,234
14242,46:00.0,234
17217,19:00.0,234
12585,39:00.0,234
12733,19:00.0,234
13101,37:00.0,234
16617,35:00.0,235
16217,31:00.0,235
15749,20:00.0,235
16947,38:00.0,235
12754,00:00.0,235
18009,36:00.0,235
16193,45:00.0,236
14532,05:00.0,236
18213,21:00.0,236
17697,40:00.0,236
13474,53:00.0,236
17990,44:00.0,236
17582,18:00.0,236
12878,07:00.0,236
12769,25:00.0,238
15246,45:00.0,238
12639,48:00.0,238
17367,21:00.0,238
13120,19:00.0,238
12582,45:00.0,238
17362,43:00.0,239
15139,39:00.0,239
15135,16:00.0,239
16957,56:00.0,239
14105,58:00.0,239
14206,38:00.0,239
17601,02:00.0,239
15935,27:00.0,239
14154,26:00.0,239
15230,39:00.0,239
17142,22:00.0,239
13740,32:00.0,240
13221,58:00.0,240
17746,31:00.0,240
16097,47:00.0,240
15147,57:00.0,240
15777,43:00.0,241
13484,30:00.0,241
16697,12:00.0,241
17278,10:00.0,241
17972,16:00.0,241
14669,43:00.0,241
15212,45:00.0,241
17574,47:00.0,242
12982,51:00.0,242
16552,04:00.0,242
14339,06:00.0,242
14311,14:00.0,242
14326,04:00.0,242
14616,54:00.0,242
